id,T,U,obs.D0,obs.D1,obs.D2,Q1,Q2,SC1.D0,SC1.D1,SC1.D2,SC2.D0,SC2.D1,SC2.D2,SC3.D0,SC3.D1,SC3.D2,SC4.D0,SC4.D1,SC4.D2,SC5.D0,SC5.D1,SC5.D2,SC6.D0,SC6.D1,SC6.D2,SC7.D0,SC7.D1,SC7.D2
86_62,67,128,18,10.225,7.495,6,1,1.91,1.91,1.91,7.996,6.694,5.65,10.314,7.957,6.419,13.474,9.188,7.059,15.592,9.762,7.314,17.077,10.07,7.437,18.089,10.239,7.5
86_63,101,233,19,11.341,9.117,6,0,2.307,2.307,2.307,10.462,8.625,7.343,12.976,9.916,8.243,15.279,10.721,8.767,16.829,11.061,8.97,17.749,11.201,9.046,17.749,11.201,9.046
86_64,549,1475,35,13.8,9.861,9,1,2.687,2.687,2.687,21.661,12.648,9.47,25.802,13.249,9.69,29.379,13.579,9.799,31.012,13.672,9.826,35.65,13.814,9.864,35.65,13.814,9.864
86_65,101,262,16,8.507,6.523,4,2,2.594,2.594,2.594,9.039,7.03,5.804,10.892,7.731,6.186,12.844,8.166,6.392,14.224,8.348,6.466,15.407,8.46,6.507,16.039,8.51,6.524
86_66,273,539,26,11.36,8.225,7,0,1.974,1.974,1.974,14.144,9.586,7.516,17.778,10.427,7.892,21.328,10.97,8.097,23.319,11.182,8.17,25.718,11.346,8.221,25.718,11.346,8.221
86_67,144,285,23,10.396,7.474,7,2,1.979,1.979,1.979,10.397,7.905,6.405,13.703,9.031,6.98,17.626,9.798,7.287,20.139,10.126,7.396,21.985,10.312,7.451,23.24,10.414,7.479
86_68,144,283,21,8.931,6.424,7,3,1.965,1.965,1.965,9.393,6.984,5.653,12.387,7.869,6.073,15.835,8.464,6.292,18.068,8.711,6.367,20.026,8.868,6.409,21.048,8.934,6.425
87_59,18,23,9,7.26,6.224,4,1,1.278,1.278,1.278,2.353,2.29,2.206,4.032,3.762,3.464,6.188,5.471,4.845,7.241,6.22,5.436,8.312,6.892,5.952,9,7.26,6.224
87_60,13,16,4,3.604,3.282,0,1,1.231,1.231,1.231,2.064,1.968,1.861,2.64,2.438,2.243,3.343,2.979,2.685,3.83,3.36,3.02,3.958,3.49,3.151,3.987,3.536,3.201
87_64,478,1159,27,13.54,11.053,7,3,2.425,2.425,2.425,17.062,12.512,10.404,19.371,13.038,10.768,22.152,13.336,10.951,23.939,13.435,11.004,25.594,13.498,11.035,27.044,13.542,11.054
87_65,260,637,21,10.805,8.545,3,2,2.45,2.45,2.45,13.401,9.622,7.915,15.738,10.214,8.256,18.089,10.561,8.435,19.608,10.705,8.501,20.441,10.767,8.529,20.857,10.796,8.541
87_66,56,69,10,6.785,5.648,3,1,1.232,1.232,1.232,5.011,4.402,3.879,6.497,5.398,4.646,7.868,6.127,5.196,8.8,6.482,5.45,9.553,6.687,5.587,10.053,6.795,5.654
87_67,101,124,13,5.614,3.979,4,2,1.228,1.228,1.228,5.192,4.042,3.363,7.119,4.688,3.683,9.562,5.184,3.863,11.23,5.42,3.931,12.405,5.555,3.965,12.96,5.61,3.978
87_68,54,60,10,5.381,3.871,3,3,1.111,1.111,1.111,3.773,3.248,2.815,5.318,4.077,3.325,7.195,4.741,3.641,8.481,5.07,3.767,9.497,5.283,3.84,10.054,5.391,3.874
88_58,4,5,3,2.586,2.273,2,0,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,2,1.895,1.786,2,1.895,1.786,3,2.586,2.273
88_59,61,80,9,4.867,3.497,1,2,1.311,1.311,1.311,4.21,3.427,2.88,5.498,3.992,3.172,7.23,4.484,3.371,8.259,4.7,3.443,8.806,4.816,3.481,9,4.867,3.497
88_60,89,291,25,13.268,9.475,5,3,3.27,3.27,3.27,12.901,10.007,8.096,16.484,11.421,8.778,20.481,12.491,9.209,22.807,12.94,9.367,24.206,13.16,9.44,24.887,13.253,9.471
88_61,92,369,36,19.063,13.504,8,4,4.011,4.011,4.011,18.065,14.03,11.333,23.095,16.076,12.348,29.193,17.805,13.062,32.44,18.488,13.31,34.888,18.902,13.452,36.171,19.086,13.511
88_64,153,382,18,10.873,9.352,4,2,2.497,2.497,2.497,11.226,9.271,8.099,13.01,10.077,8.775,14.866,10.526,9.123,16.436,10.737,9.268,17.355,10.823,9.322,18.153,10.884,9.358
88_65,48,67,14,9.354,7.114,5,1,1.396,1.396,1.396,5.656,5.032,4.418,7.96,6.6,5.501,10.361,7.95,6.34,11.945,8.678,6.761,13.141,9.11,6.992,14.103,9.38,7.127
88_66,40,42,5,2.227,1.586,1,1,1.05,1.05,1.05,2.037,1.658,1.453,2.719,1.854,1.518,3.742,2.046,1.559,4.398,2.142,1.574,4.791,2.196,1.582,5,2.227,1.586
88_67,22,24,5,2.202,1.565,3,1,1.091,1.091,1.091,1.668,1.5,1.384,2.093,1.677,1.462,2.89,1.886,1.52,3.788,2.045,1.547,4.429,2.134,1.558,5.132,2.216,1.567
88_68,27,33,11,4.735,2.599,7,3,1.222,1.222,1.222,2.407,2.154,1.93,3.761,2.855,2.257,6.214,3.68,2.466,8.023,4.132,2.534,9.618,4.471,2.574,11.251,4.78,2.603
89_61,159,594,31,15.693,10.579,2,2,3.736,3.736,3.736,18.976,12.807,9.645,24.293,14.259,10.146,28.26,15.135,10.413,29.869,15.464,10.51,30.713,15.634,10.561,31.095,15.713,10.584
89_65,57,92,13,7.794,5.704,2,2,1.614,1.614,1.614,6,5.053,4.31,8.094,6.132,4.946,10.43,7.006,5.369,11.842,7.443,5.557,12.58,7.664,5.649,13.034,7.805,5.708
89_66,7,7,3,2.217,1.815,2,0,1.857,1.683,1.537,1.857,1.683,1.537,1.857,1.683,1.537,1.857,1.683,1.537,1.857,1.683,1.537,1.857,1.683,1.537,3,2.217,1.815
89_67,164,242,24,8.897,5.685,8,5,1.476,1.476,1.476,9.232,6.475,4.978,12.93,7.482,5.352,17.483,8.251,5.557,20.496,8.599,5.631,22.781,8.803,5.669,23.951,8.894,5.684
89_68,223,301,24,9.963,6.519,6,3,1.35,1.35,1.35,10.856,7.515,5.704,14.643,8.605,6.134,18.867,9.383,6.374,21.409,9.71,6.46,23.166,9.89,6.503,23.946,9.959,6.518
89_70,5,7,4,3.586,3.267,2,1,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,2.4,2.297,2.178,3.6,3.288,3.015,3.6,3.288,3.015,4,3.586,3.267
9_22,5,6,4,3.464,3,3,0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,2.018,1.92,3.4,3.067,2.743,3.4,3.067,2.743,4,3.464,3
9_49,11,16,4,2.832,2.246,1,1,1.455,1.455,1.455,2.018,1.903,1.804,2.424,2.158,1.961,3.061,2.466,2.108,3.503,2.644,2.178,3.667,2.706,2.201,4,2.832,2.246
90_59,19,22,5,3.857,3.457,2,0,1.158,1.158,1.158,1.971,1.884,1.784,2.95,2.683,2.445,3.794,3.32,3.002,4.261,3.595,3.248,4.579,3.727,3.358,5,3.857,3.457
90_60,44,126,14,8.537,7.19,5,2,2.864,2.864,2.864,7.186,6.313,5.644,8.817,7.317,6.423,10.519,7.95,6.872,11.928,8.248,7.049,13.16,8.433,7.143,14.112,8.549,7.196
90_61,70,240,32,14.885,10.382,11,6,3.429,3.429,3.429,12.448,10.08,8.456,16.737,11.852,9.372,22.977,13.471,9.991,27.191,14.228,10.215,30.312,14.675,10.332,32.155,14.903,10.386
90_65,48,78,13,8.361,6.486,3,2,1.625,1.625,1.625,5.856,5.127,4.487,7.821,6.361,5.342,9.953,7.359,5.955,11.457,7.894,6.248,12.441,8.199,6.405,13.061,8.378,6.495
90_66,30,35,8,5.428,4.359,3,1,1.167,1.167,1.167,3.279,2.988,2.702,4.423,3.814,3.328,5.813,4.612,3.881,6.749,5.02,4.134,7.477,5.275,4.279,8,5.428,4.359
90_67,22,37,11,6.824,5.166,6,2,1.682,1.682,1.682,3.749,3.467,3.179,5.006,4.391,3.868,6.768,5.401,4.522,8.576,6.124,4.89,9.857,6.52,5.055,11.264,6.89,5.188
90_68,129,149,14,7.039,4.784,3,1,1.155,1.155,1.155,6.653,5.019,3.981,9.1,5.93,4.395,11.524,6.58,4.635,12.761,6.839,4.722,13.56,6.976,4.765,14,7.039,4.784
90_69,61,67,10,2.56,1.581,6,2,1.098,1.098,1.098,2.519,1.799,1.497,3.854,2.053,1.543,5.807,2.279,1.566,7.57,2.418,1.575,8.967,2.505,1.579,10,2.56,1.581
91_59,15,17,6,4.772,3.959,2,1,1.133,1.133,1.133,2,1.926,1.835,2.681,2.505,2.312,4.082,3.571,3.124,4.969,4.158,3.539,5.567,4.524,3.79,6.124,4.837,4.003
91_60,186,428,23,10.728,8.057,6,2,2.301,2.301,2.301,12.275,8.948,7.244,15.174,9.786,7.678,18.333,10.322,7.912,20.515,10.55,7.998,22.19,10.678,8.041,22.935,10.725,8.056
91_61,68,105,12,7.64,5.912,2,2,1.544,1.544,1.544,6.262,5.267,4.49,8.104,6.281,5.144,9.936,7.047,5.594,11.007,7.385,5.778,11.664,7.557,5.869,12.029,7.647,5.915
91_65,10,24,9,6.836,5.76,5,0,2.4,2.4,2.4,2.4,2.4,2.4,3.956,3.761,3.551,5.781,5.179,4.67,6.967,5.934,5.219,7.492,6.209,5.4,9.474,7.002,5.843
91_66,19,29,11,8.617,7.188,5,1,1.526,1.526,1.526,2.795,2.716,2.612,4.761,4.425,4.055,7.312,6.399,5.601,8.952,7.501,6.417,10.191,8.217,6.921,11,8.617,7.188
91_67,92,183,28,15.146,10.397,9,3,1.989,1.989,1.989,11.552,9.456,7.747,15.554,11.544,8.908,20.867,13.508,9.805,24.29,14.402,10.146,26.66,14.903,10.318,28.097,15.163,10.402
91_68,44,66,21,13.632,8.89,9,4,1.5,1.5,1.5,5.807,5.292,4.695,9.516,7.943,6.398,14.078,10.601,7.725,17.148,12.099,8.344,19.478,13.074,8.701,21,13.632,8.89
91_69,80,100,20,12.481,8.681,7,1,1.25,1.25,1.25,7.404,6.423,5.447,11.114,8.785,6.894,14.817,10.674,7.878,17.174,11.632,8.324,19.014,12.223,8.578,20.087,12.501,8.689
92_58,12,13,7,5.433,4.333,5,0,1.083,1.083,1.083,1.97,1.91,1.833,2.709,2.56,2.383,3.898,3.521,3.136,4.87,4.218,3.627,5.745,4.767,3.972,7,5.433,4.333
92_60,15,28,10,7.061,5.521,5,2,1.867,1.867,1.867,3.19,3.052,2.892,4.18,3.864,3.541,6.215,5.295,4.564,7.703,6.106,5.05,8.943,6.656,5.335,10,7.061,5.521
92_61,11,12,5,3.866,3.273,3,0,1.091,1.091,1.091,1.891,1.814,1.722,2.485,2.312,2.134,3.305,2.945,2.639,3.906,3.341,2.937,4.455,3.632,3.133,5,3.866,3.273
92_62,25,28,5,3.639,2.992,1,1,1.12,1.12,1.12,2.361,2.167,1.981,3.295,2.813,2.452,4.082,3.254,2.749,4.517,3.457,2.88,4.767,3.556,2.941,5.037,3.653,3
92_66,146,234,27,15.65,12.12,8,2,1.603,1.603,1.603,12.565,10.475,8.861,16.698,12.753,10.437,21.013,14.364,11.438,23.743,15.06,11.824,25.741,15.45,12.023,27.055,15.658,12.123
92_67,350,824,39,14.996,9.172,7,7,2.354,2.354,2.354,20.753,12.587,8.57,26.393,13.766,8.905,32.17,14.492,9.074,35.644,14.78,9.132,37.957,14.932,9.16,39.194,15.007,9.174
92_69,58,74,21,11.178,6.519,11,2,1.276,1.276,1.276,5.983,5.128,4.274,9.06,6.952,5.217,13.134,8.806,5.915,16.634,10.03,6.263,19.243,10.763,6.434,21,11.178,6.519
92_70,6,11,7,6.644,6.368,3,4,1.833,1.833,1.833,1.833,1.833,1.833,1.833,1.833,1.833,3.4,3.315,3.201,4.7,4.496,4.261,5.733,5.419,5.105,7,6.644,6.368
93_57,16,18,3,2.381,2.219,1,0,1.125,1.125,1.125,1.717,1.62,1.526,2.192,2.001,1.858,2.75,2.322,2.172,2.75,2.322,2.172,2.75,2.322,2.172,2.625,2.281,2.136
93_58,14,14,4,2.871,2.39,2,0,1,1,1,1.626,1.544,1.456,2.044,1.874,1.717,2.787,2.378,2.092,3.281,2.626,2.256,3.571,2.74,2.323,4,2.871,2.39
93_59,9,15,6,4.677,3.947,3,1,1.667,1.667,1.667,1.667,1.667,1.667,2.75,2.615,2.469,4.04,3.613,3.252,4.5,3.916,3.472,5.306,4.36,3.763,6,4.677,3.947
93_60,29,44,16,11.963,9.584,7,3,1.517,1.517,1.517,5.024,4.731,4.383,7.491,6.752,6.002,10.841,9.149,7.769,12.833,10.359,8.588,14.714,11.356,9.219,16.234,12.068,9.645
93_61,70,118,13,8.127,6.417,3,1,1.686,1.686,1.686,6.694,5.663,4.879,8.791,6.797,5.642,10.646,7.527,6.087,11.702,7.844,6.266,12.552,8.043,6.373,13.042,8.134,6.42
93_62,120,225,18,7.625,5.561,5,4,1.875,1.875,1.875,7.859,5.947,4.896,10.239,6.664,5.248,13.434,7.194,5.444,15.6,7.425,5.511,17.158,7.559,5.545,17.916,7.619,5.56
93_66,15,18,7,4.568,3.447,5,0,1.2,1.2,1.2,2.038,1.947,1.844,2.659,2.454,2.246,3.957,3.346,2.871,4.998,3.871,3.165,5.333,4.011,3.231,7,4.568,3.447
93_69,54,74,17,10.974,8.477,5,6,1.37,1.37,1.37,5.86,5.313,4.755,8.747,7.392,6.314,11.987,9.156,7.489,14.305,10.076,8.015,16.14,10.692,8.335,17,10.974,8.477
93_70,21,25,9,7.128,5.952,3,3,1.19,1.19,1.19,3.037,2.887,2.706,4.383,4.014,3.63,6.214,5.397,4.699,7.443,6.211,5.3,8.343,6.75,5.685,9.13,7.204,6.007
93_71,8,10,7,6.261,5.556,5,1,1.25,1.25,1.25,1.25,1.25,1.25,2.357,2.31,2.244,3.339,3.214,3.052,5,4.666,4.289,5.714,5.259,4.773,7.591,6.69,5.877
94_18,5,7,6,5.742,5.444,5,1,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,2.7,2.665,2.613,3.9,3.804,3.675,5,4.827,4.612,6,5.742,5.444
94_19,7,11,6,5.326,4.84,3,1,1.571,1.571,1.571,1.571,1.571,1.571,2.81,2.713,2.593,3.771,3.55,3.31,4.514,4.173,3.841,5.095,4.646,4.251,6,5.326,4.84
94_58,27,41,11,6.867,5.172,6,0,1.519,1.519,1.519,3.486,3.236,2.972,5.234,4.511,3.907,7.396,5.694,4.636,8.722,6.224,4.905,9.885,6.589,5.066,11.219,6.916,5.189
94_59,14,20,5,3.937,3.333,1,1,1.429,1.429,1.429,2.308,2.189,2.063,2.898,2.65,2.422,3.939,3.352,2.932,4.505,3.674,3.154,4.75,3.805,3.243,5,3.937,3.333
94_60,19,26,11,8.151,6.259,6,1,1.368,1.368,1.368,2.497,2.424,2.329,4.273,3.95,3.588,6.777,5.806,4.917,8.585,6.93,5.61,10.033,7.703,6.035,11.31,8.283,6.322
94_61,70,99,10,5.139,4.052,4,1,1.414,1.414,1.414,4.643,3.867,3.35,5.764,4.378,3.686,7.287,4.789,3.911,8.363,4.964,3.988,9.348,5.079,4.031,10,5.139,4.052
94_69,14,16,6,3.479,2.37,4,1,1.143,1.143,1.143,1.78,1.682,1.585,2.242,2.018,1.819,3.407,2.636,2.135,4.462,3.032,2.266,5.11,3.234,2.318,6,3.479,2.37
94_70,34,39,11,7.538,6.06,5,2,1.147,1.147,1.147,3.595,3.346,3.071,5.533,4.855,4.262,7.303,6.006,5.112,8.805,6.751,5.609,10.064,7.234,5.896,11.144,7.581,6.082
95_15,151,453,26,12.552,9.665,5,3,3,3,3,13.639,10.307,8.591,17.363,11.382,9.179,21.429,12.07,9.484,23.779,12.345,9.59,25.161,12.48,9.639,25.967,12.55,9.664
95_16,66,108,20,11.597,8.514,6,6,1.636,1.636,1.636,7.79,6.731,5.797,10.734,8.514,6.979,14.273,10.03,7.827,16.987,10.855,8.211,18.962,11.351,8.417,20.088,11.618,8.522
95_17,6,7,4,3.864,3.769,1,3,1.167,1.167,1.167,1.167,1.167,1.167,1.167,1.167,1.167,2.133,2.072,1.992,2.9,2.76,2.606,3.467,3.267,3.082,4,3.864,3.769
95_59,18,25,10,8.629,7.716,3,3,1.389,1.389,1.389,2.595,2.535,2.454,4.548,4.284,3.982,7.137,6.427,5.78,8.353,7.379,6.592,9.44,8.205,7.324,10.149,8.745,7.826
95_60,21,26,6,3.659,2.914,3,1,1.238,1.238,1.238,2.471,2.262,2.072,3.098,2.693,2.395,3.971,3.122,2.673,4.724,3.366,2.797,5.4,3.534,2.868,6,3.659,2.914
95_61,12,13,3,2.204,1.857,1,0,1.083,1.083,1.083,1.576,1.485,1.402,1.864,1.691,1.554,2.258,1.916,1.702,2.538,2.042,1.775,2.833,2.154,1.833,2.833,2.154,1.833
95_70,63,91,17,10.248,7.481,4,4,1.444,1.444,1.444,6.384,5.591,4.86,9.274,7.385,6.053,12.65,8.867,6.864,14.838,9.597,7.201,16.346,10.052,7.397,17,10.248,7.481
95_71,19,37,13,11.016,9.441,2,6,1.947,1.947,1.947,3.579,3.481,3.351,6.133,5.711,5.24,9.463,8.321,7.296,11.445,9.749,8.394,12.577,10.601,9.077,13,11.016,9.441
96_15,40,75,12,8.47,7.022,2,3,1.875,1.875,1.875,5.899,5.27,4.704,7.706,6.513,5.652,9.634,7.559,6.412,10.795,8.038,6.738,11.566,8.313,6.919,12,8.47,7.022
96_59,23,29,10,7.466,6.23,5,1,1.261,1.261,1.261,3.193,3.031,2.839,4.568,4.181,3.787,6.723,5.786,5.053,7.882,6.5,5.586,9.107,7.105,6.003,10.214,7.545,6.276
96_60,8,11,6,4.139,2.951,5,0,3.5,2.981,2.536,3.5,2.981,2.536,3.5,2.981,2.536,3.5,2.981,2.536,3.5,2.981,2.536,3.5,2.981,2.536,6,4.139,2.951
96_70,30,34,7,4.777,3.546,1,2,1.133,1.133,1.133,3.029,2.706,2.401,4.139,3.417,2.857,5.533,4.123,3.235,6.327,4.471,3.401,6.785,4.67,3.495,7,4.777,3.546
96_71,22,32,14,6.911,3.657,11,1,1.455,1.455,1.455,3.118,2.812,2.511,4.469,3.634,2.937,6.977,4.776,3.312,9.842,5.776,3.512,11.971,6.394,3.599,14,6.911,3.657
97_15,42,75,17,8.715,5.372,8,3,1.786,1.786,1.786,5.519,4.685,3.943,7.849,5.948,4.554,10.999,7.228,5.011,13.521,7.978,5.215,15.593,8.448,5.32,17,8.715,5.372
97_58,17,27,6,4.823,4.166,1,1,1.588,1.588,1.588,2.632,2.505,2.366,3.88,3.479,3.133,4.847,4.142,3.639,5.506,4.544,3.947,5.8,4.711,4.077,6.052,4.852,4.189
97_59,15,19,6,4.331,3.374,2,2,1.267,1.267,1.267,2.114,2.014,1.904,2.736,2.51,2.287,4.022,3.368,2.863,4.903,3.834,3.126,5.543,4.13,3.276,6,4.331,3.374
97_70,33,43,13,9.52,7.547,5,2,1.303,1.303,1.303,4.21,3.936,3.619,6.186,5.514,4.85,9.078,7.51,6.272,10.653,8.426,6.878,12.03,9.109,7.304,13.148,9.578,7.58
97_71,5,5,3,2.586,2.273,2,0,1,1,1,1,1,1,1,1,1,1.7,1.625,1.538,2.6,2.337,2.105,2.2,2.037,1.875,3,2.586,2.273
98_15,17,37,13,10.198,8.297,5,1,2.176,2.176,2.176,3.882,3.747,3.579,6.411,5.858,5.281,8.933,7.715,6.632,11.018,9.089,7.571,12.091,9.728,7.996,13,10.198,8.297
98_57,10,10,4,3.596,3.333,1,1,1,1,1,1,1,1,1.778,1.714,1.636,2.829,2.61,2.4,3.429,3.106,2.842,3.625,3.272,3,4,3.596,3.333
98_58,27,32,7,4.669,3.793,3,0,1.185,1.185,1.185,2.653,2.459,2.262,3.817,3.319,2.926,5.1,4.036,3.43,5.836,4.333,3.613,6.441,4.527,3.721,7.107,4.693,3.804
98_59,52,79,9,4.951,3.879,3,2,1.519,1.519,1.519,4.257,3.613,3.145,5.42,4.2,3.521,6.712,4.596,3.735,7.646,4.77,3.812,8.496,4.89,3.857,9.056,4.957,3.881
98_60,9,11,5,4.341,3.903,2,1,1.222,1.222,1.222,1.222,1.222,1.222,2.167,2.088,1.992,3.452,3.175,2.907,3.889,3.524,3.201,4.238,3.796,3.433,5,4.341,3.903
98_70,23,26,9,6.561,5.121,3,4,1.13,1.13,1.13,2.814,2.658,2.474,4.014,3.632,3.246,6.062,5.037,4.237,7.257,5.698,4.642,8.383,6.254,4.954,9,6.561,5.121
99_15,30,53,16,12.479,10.068,4,4,1.767,1.767,1.767,5.711,5.337,4.904,8.4,7.484,6.57,11.845,9.913,8.308,13.909,11.222,9.205,15.236,12.022,9.752,16,12.479,10.068
99_57,18,20,5,3.513,2.941,2,1,1.111,1.111,1.111,1.843,1.754,1.657,2.701,2.429,2.196,3.591,2.993,2.623,4.085,3.214,2.77,4.647,3.409,2.885,5.105,3.543,2.956
99_58,11,11,3,2.137,1.754,1,1,1,1,1,1.473,1.388,1.31,1.758,1.592,1.46,2.182,1.828,1.608,2.527,1.972,1.681,2.8,2.069,1.725,3,2.137,1.754
99_59,10,13,6,5.321,4.829,2,2,1.3,1.3,1.3,1.3,1.3,1.3,2.356,2.282,2.188,3.895,3.614,3.325,4.895,4.43,4.02,5.556,4.96,4.49,6,5.321,4.829
99_70,17,19,8,6.083,5.085,5,0,1.118,1.118,1.118,2.044,1.985,1.909,3.46,3.217,2.954,4.889,4.343,3.861,6.227,5.233,4.536,6.823,5.557,4.76,8.285,6.196,5.148
